지점,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),증기압(hPa),이슬점온도(°C),현지기압(hPa),해면기압(hPa),일조(hr),일사(MJ/m2),적설(cm),3시간신적설(cm),전운량(10분위),중하층운량(10분위),운형(운형약어),최저운고(100m ),시정(10m),지면상태(지면상태코드),현상번호(국내식),지면온도(°C),5cm 지중온도(°C),10cm 지중온도(°C),20cm 지중온도(°C),30cm 지중온도(°C)
146,2019-09-27 01:00,19.2,,1.1,110,99,22,19,1016.1,1023.3,,,,,7,2,,28,1649,,,19,,,,
146,2019-09-27 02:00,19.2,,1.1,140,99,22,19,1015.9,1023.1,,,,,8,1,,20,1525,,,19.6,,,,
146,2019-09-27 03:00,18.6,,1.9,140,99,21.2,18.4,1015.5,1022.7,,,,,5,5,Sc,12,1304,,,19,,,,
146,2019-09-27 04:00,18.8,,1.2,140,99,21.4,18.6,1015.1,1022.3,,,,,6,6,Sc,12,1347,,,18.8,,,,
146,2019-09-27 05:00,18.7,,.9,140,99,21.3,18.5,1015.2,1022.4,,,,,6,6,Sc,12,1398,,,19,,,,
146,2019-09-27 06:00,19,,.7,110,99,21.7,18.8,1015.3,1022.5,,,,,7,7,Sc,12,1198,,,19.2,,,,
146,2019-09-27 07:00,19,,.5,70,99,21.7,18.8,1015.8,1023,0,.06,,,8,7,AcCi,38,1424,,,19.9,,,,
146,2019-09-27 08:00,20.1,,.7,20,97,22.8,19.6,1015.9,1023.1,.6,.52,,,7,3,AcCi,38,1694,,,21.2,,,,
146,2019-09-27 09:00,22.2,,.4,0,86,22.9,19.7,1016.2,1023.3,.8,.97,,,2,0,Ci,,1987,,,24.6,,,,
146,2019-09-27 10:00,24.3,,.5,360,72,21.8,18.9,1015.8,1022.9,.9,1.88,,,0,0,,,2000,,,27.6,,,,
146,2019-09-27 11:00,27,,.8,250,67,23.8,20.3,1015.6,1022.6,1,2.5,,,6,1,AcCi,38,2000,,,34.7,,,,
146,2019-09-27 12:00,27.2,,.9,20,65,23.4,20,1014.8,1021.8,1,2.67,,,6,3,AcCi,38,2000,,,38.9,,,,
146,2019-09-27 13:00,27.4,,2,340,62,22.5,19.4,1014,1021,1,2.64,,,5,3,AcCi,38,2000,,,40,,,,
146,2019-09-27 14:00,28.1,,1.6,360,64,24.3,20.6,1013,1020,1,2.6,,,4,2,AcCi,38,2000,,,40.6,,,,
146,2019-09-27 15:00,28.8,,1.2,360,60,23.7,20.2,1012.7,1019.6,1,2.34,,,5,5,Ac,38,2000,,,40.2,,,,
146,2019-09-27 16:00,28.4,,2,290,66,25.5,21.4,1012.5,1019.5,.9,1.64,,,6,6,Sc,12,2000,,,35.4,,,,
146,2019-09-27 17:00,27.4,,1.8,320,70,25.5,21.4,1012.4,1019.4,1,1.04,,,2,2,Sc,12,2000,,,30.5,,,,
146,2019-09-27 18:00,26.3,,1.4,340,72,24.6,20.8,1012.3,1019.3,.8,.34,,,3,3,Sc,12,2000,,,25.6,,,,
146,2019-09-27 19:00,25.9,,1.1,320,71,23.7,20.2,1012.5,1019.5,0,.01,,,4,2,,21,2000,,,23.9,,,,
146,2019-09-27 20:00,24.7,,1.1,140,85,26.4,22,1012.5,1019.5,,,,,4,4,,20,1965,,,23.1,,,,
146,2019-09-27 21:00,23.8,,.7,160,92,27.1,22.4,1012.9,1020,,,,,3,3,Sc,10,1646,,,22.4,,,,
146,2019-09-27 22:00,23.1,,.7,180,97,27.2,22.5,1012.9,1020,,,,,4,0,,,1513,,,21.9,,,,
146,2019-09-27 23:00,22.7,,.4,0,99,27.2,22.5,1012.8,1019.9,,,,,8,5,,58,1458,,,21.4,,,,
146,2019-09-28 00:00,21.7,,.7,140,99,25.6,21.5,1012.5,1019.6,,,,,3,3,Sc,10,1274,,,21,,,,
146,2019-09-28 01:00,20.7,,.8,340,99,24.1,20.5,1012.3,1019.5,,,,,8,1,,10,1100,,,20.7,,,,
146,2019-09-28 02:00,21.1,,1.1,110,99,24.7,20.9,1012.1,1019.3,,,,,7,1,,8,1100,,,20.9,,,,
146,2019-09-28 03:00,20.5,,1.6,110,99,23.8,20.3,1012,1019.2,,,,,3,3,Ac,35,1010,,,20.6,,,,
146,2019-09-28 04:00,21.2,,.6,180,99,24.9,21,1011.9,1019.1,,,,,7,2,ScAc,10,1175,,,21.5,,,,
146,2019-09-28 05:00,21.4,0,1.2,140,99,25.2,21.2,1011.8,1018.9,,,,,10,3,ScAs,10,1227,,01,21.7,,,,
146,2019-09-28 06:00,21.5,0,.4,0,99,25.3,21.3,1012,1019.1,,,,,10,4,StNs,8,1246,,01,21.6,,,,
146,2019-09-28 07:00,21.6,0,.7,110,99,25.5,21.4,1012.1,1019.2,0,.02,,,6,4,ScAc,10,1273,,01,21.5,,,,
146,2019-09-28 08:00,22.9,,.9,140,98,27.2,22.5,1012.1,1019.2,.3,.53,,,8,8,Sc,12,1484,,,24.7,,,,
146,2019-09-28 09:00,24.4,,.2,0,90,27.4,22.6,1012.3,1019.3,.5,.88,,,6,6,Sc,20,1440,,,26.4,,,,
146,2019-09-28 10:00,25.5,,.7,360,81,26.3,21.9,1011.9,1018.9,1,1.88,,,5,2,AcCi,38,1653,,,29.1,,,,
146,2019-09-28 11:00,26.5,,1.3,250,78,26.9,22.3,1011.4,1018.4,.9,2.2,,,3,3,Sc,12,1719,,,36.3,,,,
146,2019-09-28 12:00,27.3,,1.2,360,75,27.1,22.4,1010.8,1017.8,1,2.79,,,5,5,Sc,12,2000,,,38.9,,,,
146,2019-09-28 13:00,27.2,,1.7,290,79,28.4,23.2,1010.2,1017.2,.8,2.35,,,8,8,Sc,12,1362,,,38.2,,,,
146,2019-09-28 14:00,27.1,,1.7,340,78,27.9,22.9,1009.5,1016.5,.3,1.31,,,8,8,Sc,10,1974,,,32.7,,,,
146,2019-09-28 15:00,27.7,,1.5,290,75,27.7,22.8,1009.1,1016.1,.3,1.35,,,7,7,Sc,11,2000,,,35,,,,
146,2019-09-28 16:00,28.4,,.8,250,72,27.7,22.8,1008.7,1015.6,.8,1.49,,,7,7,Sc,10,2000,,,34.5,,,,
146,2019-09-28 17:00,26.7,,2.7,270,83,28.9,23.5,1008.8,1015.8,.4,.81,,,7,7,Sc,14,1742,,,28.7,,,,
146,2019-09-28 18:00,25.3,,2,270,87,27.9,22.9,1009.3,1016.3,.5,.38,,,7,7,Sc,12,1371,,,25.2,,,,
146,2019-09-28 19:00,24.3,,1.8,270,93,28.1,23,1009.6,1016.6,0,.01,,,5,0,,,1107,,,23.5,,,,
146,2019-09-28 20:00,23.5,,1.4,230,96,27.7,22.8,1010.2,1017.2,,,,,7,2,,20,914,,,23,,,,
146,2019-09-28 21:00,23.4,,1.6,230,96,27.6,22.7,1010.5,1017.6,,,,,7,7,Sc,12,906,,19,23,,,,
146,2019-09-28 22:00,22.9,,.9,230,94,26.1,21.8,1010.5,1017.6,,,,,7,1,,9,748,,19,22.2,,,,
146,2019-09-28 23:00,22.8,,1.2,250,94,26,21.7,1010.4,1017.5,,,,,6,1,,18,694,,19,22.3,,,,
146,2019-09-29 00:00,22.1,,.8,250,99,26.3,21.9,1010.3,1017.4,,,,,5,5,Sc,12,536,,19,21.6,,,,
146,2019-09-29 01:00,21.2,,1.2,50,99,24.9,21,1010.6,1017.7,,,,,7,3,,10,475,,19,21.5,,,,
146,2019-09-29 02:00,20.8,,1.2,50,99,24.3,20.6,1010.4,1017.6,,,,,8,1,,10,312,,19,21.3,,,,
146,2019-09-29 03:00,20.6,,1,50,99,24,20.4,1010.1,1017.3,,,,,6,6,Sc,10,269,,19,20.7,,,,
146,2019-09-29 04:00,20.5,,.6,70,99,23.8,20.3,1009.7,1016.9,,,,,6,6,Sc,10,304,,19,20.2,,,,
146,2019-09-29 05:00,20.6,,.2,0,99,24,20.4,1009.6,1016.8,,,,,6,6,Sc,8,344,,19,19.6,,,,
146,2019-09-29 06:00,20,,.7,90,99,23.1,19.8,1009.9,1017.1,,,,,7,7,Sc,8,384,,19,19.6,,,,
146,2019-09-29 07:00,20.5,,.2,0,99,23.8,20.3,1010.2,1017.4,0,.03,,,9,9,Sc,8,347,,19,21.7,,,,
146,2019-09-29 08:00,20.9,,.2,0,99,24.4,20.7,1010.2,1017.4,0,.21,,,9,9,Sc,9,175,,19,23.1,,,,
146,2019-09-29 09:00,22.3,,.3,0,99,26.6,22.1,1010.5,1017.6,.1,.72,,,6,6,Sc,9,288,,19,26,,,,
146,2019-09-29 10:00,23.7,,1.2,340,93,27.1,22.4,1010.6,1017.6,.9,1.8,,,4,4,Sc,10,422,,19,29.4,,,,
146,2019-09-29 11:00,24.3,,1.5,320,84,25.5,21.4,1010.6,1017.6,1,2.34,,,5,2,ScAc,10,502,,19,34,,,,
146,2019-09-29 12:00,26.5,,1.9,320,78,26.9,22.3,1009.9,1016.9,1,2.6,,,5,5,Ac,40,1100,,19,39.1,,,,
146,2019-09-29 13:00,27,,1.9,320,66,23.4,20,1009,1016,1,2.97,,,3,3,Ac,40,1983,,,40.2,,,,
146,2019-09-29 14:00,27,,1.5,340,64,22.8,19.6,1008.4,1015.4,.9,2.25,,,3,3,Sc,10,2000,,,38.7,,,,
146,2019-09-29 15:00,27.4,,2.2,290,62,22.5,19.4,1008.1,1015.1,1,2.05,,,3,3,Ac,40,2000,,,38.4,,,,
146,2019-09-29 16:00,27.3,,2,290,61,22.1,19.1,1007.7,1014.7,1,1.81,,,2,2,Ac,40,2000,,,35.6,,,,
146,2019-09-29 17:00,26.5,,1.7,290,66,22.8,19.6,1007.6,1014.6,1,1.08,,,0,0,,,2000,,,29.4,,,,
146,2019-09-29 18:00,24.7,,2.5,250,74,22.9,19.7,1007.9,1014.9,.8,.35,,,0,0,,,1658,,,23.9,,,,
146,2019-09-29 19:00,23.4,,1,200,76,21.8,18.9,1008.4,1015.4,0,.02,,,0,0,,,1576,,,22.2,,,,
146,2019-09-29 20:00,22.3,,.9,250,83,22.2,19.2,1008.8,1015.9,,,,,0,0,,,1265,,,21.3,,,,
146,2019-09-29 21:00,21.6,,1.1,200,91,23.4,20,1009.2,1016.3,,,,,0,0,,,1161,,,20.8,,,,
146,2019-09-29 22:00,21,,.5,20,97,24,20.4,1009.5,1016.6,,,,,0,0,,,1020,,,20.2,,,,
146,2019-09-29 23:00,20.5,,.6,90,99,23.8,20.3,1009.5,1016.7,,,,,0,0,,,987,,19,19.9,,,,
146,2019-09-30 00:00,20,,.2,0,99,23.1,19.8,1009.4,1016.6,,,,,1,1,Sc,14,881,,19,19.5,,,,
146,2019-09-30 01:00,19.8,,.7,110,99,22.8,19.6,1009.6,1016.7,,,,,9,8,,14,862,,19,19.7,,,,
146,2019-09-30 02:00,19.2,,1.3,110,99,22,19,1009.6,1016.8,,,,,1,0,,,747,,19,19,,,,
146,2019-09-30 03:00,18.9,,.8,110,99,21.6,18.7,1009.4,1016.6,,,,,0,0,,,768,,19,18.8,,,,
146,2019-09-30 04:00,18.6,,.4,0,99,21.2,18.4,1009.1,1016.3,,,,,0,0,,,651,,19,18.1,,,,
146,2019-09-30 05:00,18.3,,.7,90,99,20.8,18.1,1009.2,1016.4,,,,,0,0,,,618,,19,17.9,,,,
146,2019-09-30 06:00,17.9,,.8,140,99,20.2,17.7,1009.2,1016.4,,,,,0,0,,,577,,19,17.7,,,,
146,2019-09-30 07:00,18.2,,.5,110,99,20.6,18,1009.2,1016.4,0,.04,,,0,0,,,656,,19,18,,,,
146,2019-09-30 08:00,19.8,,.5,90,97,22.4,19.3,1009.5,1016.6,.9,.5,,,0,0,,,834,,19,20.3,,,,
146,2019-09-30 09:00,20.8,,.8,320,92,22.5,19.4,1009.9,1017.1,1,1.25,,,0,0,,,749,,19,25.8,,,,
146,2019-09-30 10:00,22.3,,1.1,340,85,22.8,19.6,1009.9,1017,1,1.89,,,0,0,,,671,,19,27.4,,,,
146,2019-09-30 11:00,24.1,,1.2,290,81,24.3,20.6,1009.9,1016.9,1,2.46,,,0,0,,,761,,19,35.3,,,,
146,2019-09-30 12:00,26,,1.4,320,75,25.2,21.2,1009.5,1016.5,1,2.78,,,0,0,,,1027,,19,39.9,,,,
146,2019-09-30 13:00,27.3,,1.9,340,71,25.6,21.5,1008.8,1015.8,1,2.84,,,0,0,,,1398,,,41.5,,,,
146,2019-09-30 14:00,28.1,,2.2,250,70,26.6,22.1,1008.3,1015.2,1,2.72,,,0,0,,,1497,,,40.3,,,,
146,2019-09-30 15:00,27.7,,2,290,72,26.6,22.1,1008.2,1015.2,.9,2.15,,,3,3,Sc,12,1441,,,30.8,,,,
146,2019-09-30 16:00,28.2,,2.7,270,70,26.8,22.2,1008.1,1015,.6,1.45,,,4,4,Sc,12,1834,,,30.2,,,,
146,2019-09-30 17:00,26.4,,2.2,270,75,25.8,21.6,1008.6,1015.6,.9,.97,,,5,5,Sc,12,1701,,,27.5,,,,
146,2019-09-30 18:00,25.1,,1.8,270,79,25,21.1,1009.1,1016.1,0,.18,,,5,5,Sc,12,1179,,,24.8,,,,
146,2019-09-30 19:00,24.5,,1.4,230,78,24,20.4,1009.5,1016.5,0,.01,,,7,7,,12,1140,,,23.8,,,,
146,2019-09-30 20:00,23.3,,1.3,250,85,24.3,20.6,1009.8,1016.9,,,,,6,6,,13,764,,19,22.7,,,,
146,2019-09-30 21:00,23,,1.5,230,86,24.1,20.5,1010.3,1017.4,,,,,7,7,Sc,11,750,,19,22.2,,,,
146,2019-09-30 22:00,22.5,,.9,70,92,25,21.1,1010.5,1017.6,,,,,4,0,,,747,,19,21.5,,,,
146,2019-09-30 23:00,21.6,,1.6,140,99,25.5,21.4,1010.6,1017.7,,,,,5,0,,,740,,19,21.2,,,,
146,2019-10-01 00:00,21.7,,.2,0,99,25.6,21.5,1010.7,1017.8,,,,,6,6,Sc,10,669,,19,21.5,,,,
146,2019-10-01 01:00,21,,1.1,140,99,24.6,20.8,1010.4,1017.6,,,,,7,3,,20,638,,19,21.1,,,,
146,2019-10-01 02:00,20.7,,.6,70,99,24.1,20.5,1010,1017.2,,,,,4,4,,19,506,,19,20.8,,,,
146,2019-10-01 03:00,20.4,,.5,90,99,23.7,20.2,1009.9,1017.1,,,,,7,1,ScAc,12,513,,19,20.4,,,,
146,2019-10-01 04:00,20.2,,.9,140,99,23.4,20,1009.9,1017.1,,,,,10,3,ScAs,12,545,,19,20.3,,,,
146,2019-10-01 05:00,20.2,,1,110,99,23.4,20,1009.9,1017.1,,,,,10,4,ScAs,12,537,,19,20.2,,,,
146,2019-10-01 06:00,20.1,,.5,140,99,23.2,19.9,1009.9,1017.1,,,,,10,2,ScAs,12,564,,19,20,,,,
146,2019-10-01 07:00,20,,.4,0,99,23.1,19.8,1010.3,1017.5,0,.02,,,10,2,ScAs,12,547,,19,20.3,,,,
146,2019-10-01 08:00,20.9,,.9,360,99,24.4,20.7,1010.9,1018.1,0,.2,,,10,5,ScAs,12,581,,19,21.8,,,,
146,2019-10-01 09:00,22,,.3,0,99,26.1,21.8,1011.6,1018.7,0,.42,,,10,10,As,28,710,,19,22.8,,,,
146,2019-10-01 10:00,23,,.7,200,99,27.7,22.8,1012.1,1019.2,0,.38,,,10,5,ScAs,12,826,,19,23.3,,,,
146,2019-10-01 11:00,24.6,,.2,0,93,28.6,23.3,1011.7,1018.7,0,.61,,,10,4,ScAs,12,1920,,19,24.6,,,,
146,2019-10-01 12:00,24.2,,1.6,110,91,27.4,22.6,1011.5,1018.5,0,.68,,,10,10,As,28,2000,,,24.7,,,,
146,2019-10-01 13:00,24.2,,1.2,160,89,26.8,22.2,1010.9,1017.9,0,.62,,,10,10,As,30,2000,,,24.6,,,,
146,2019-10-01 14:00,23.7,,.7,180,93,27.1,22.4,1010.9,1017.9,0,.35,,,10,10,As,28,2000,,,23.8,,,,
146,2019-10-01 15:00,23.4,0,.7,180,93,26.6,22.1,1011.1,1018.2,0,.19,,,10,6,StNs,8,1816,,01,23.2,,,,
146,2019-10-01 16:00,22.9,0,.7,140,97,26.9,22.3,1011.2,1018.3,0,.12,,,10,7,ScAs,12,1877,,01,23,,,,
146,2019-10-01 17:00,22.7,0,.8,180,98,26.9,22.3,1011.5,1018.6,0,.14,,,10,6,ScAs,12,2000,,01,22.9,,,,
146,2019-10-01 18:00,22.5,0,1.5,140,99,26.9,22.3,1011.4,1018.5,0,.06,,,10,7,StNs,7,2000,,01,22.6,,,,
146,2019-10-01 19:00,22.1,0,2,110,99,26.3,21.9,1010.8,1017.9,0,0,,,10,7,StNs,7,2000,,01,22.2,,,,
146,2019-10-01 20:00,21.9,0,1,110,99,26,21.7,1010.7,1017.8,,,,,10,7,StNs,8,2000,,01,22,,,,
146,2019-10-01 21:00,22.2,0,1.5,110,97,25.8,21.6,1010.2,1017.3,,,,,10,5,StNs,8,2000,,01,21.8,,,,
146,2019-10-01 22:00,21.8,0,1,110,99,25.8,21.6,1009.6,1016.7,,,,,10,7,StNs,8,2000,,01,21.7,,,,
146,2019-10-01 23:00,21.1,0,1,50,99,24.7,20.9,1008.9,1016,,,,,8,3,ScAc,10,1770,,01,21.5,,,,
146,2019-10-02 00:00,21.5,,.6,270,99,25.3,21.3,1009.2,1016.3,,,,,9,9,Sc,10,2000,,,21.6,,,,
146,2019-10-02 01:00,21.4,0,.8,160,99,25.2,21.2,1010,1017.1,,,,,10,7,StNs,8,1745,,01,21.6,,,,
146,2019-10-02 02:00,20.5,.1,1.3,140,99,23.8,20.3,1008.8,1016,,,,,10,7,StNs,8,2000,,01,21.5,,,,
146,2019-10-02 03:00,20.3,0,.8,50,99,23.5,20.1,1008,1015.2,,,,,10,7,StNs,8,2000,,01,21.4,,,,
146,2019-10-02 04:00,20.7,0,.9,180,99,24.1,20.5,1007.9,1015,,,,,10,5,ScAs,10,2000,,01,21.3,,,,
146,2019-10-02 05:00,20.3,0,1.2,140,99,23.5,20.1,1007.9,1015.1,,,,,10,7,StNs,8,1982,,01,21.2,,,,
146,2019-10-02 06:00,20.1,.6,1.2,110,99,23.2,19.9,1008.4,1015.6,,,,,10,7,StNs,8,367,,1901,21.2,,,,
146,2019-10-02 07:00,19.9,2.3,1.4,50,99,22.9,19.7,1007.3,1014.5,0,0,,,10,7,StNs,8,1909,,1901,21,,,,
146,2019-10-02 08:00,19.9,1,.7,140,99,22.9,19.7,1007.3,1014.5,0,.03,,,10,7,StNs,7,362,,1901,21.2,,,,
146,2019-10-02 09:00,19.7,4.8,.7,140,99,22.7,19.5,1007.3,1014.4,0,.06,,,10,7,StNs,7,191,,1901,21.2,,,,
146,2019-10-02 10:00,19.8,6.7,2.2,20,99,22.8,19.6,1005.9,1013,0,.07,,,10,7,StNs,7,372,,1901,21,,,,
146,2019-10-02 11:00,20.1,5.7,.5,270,99,23.2,19.9,1005.3,1012.5,0,.09,,,10,7,StNs,7,193,,1901,21.2,,,,
146,2019-10-02 12:00,20.7,6,1.4,360,99,24.1,20.5,1004.1,1011.2,0,.2,,,10,6,StNs,7,545,,1901,21.8,,,,
146,2019-10-02 13:00,21.1,2.4,.9,20,99,24.7,20.9,1002.7,1009.8,0,.37,,,10,7,StNs,8,476,,1901,22.6,,,,
146,2019-10-02 14:00,21.1,4.9,.2,0,99,24.7,20.9,1001.4,1008.5,0,.26,,,10,6,StNs,8,189,,1901,22.5,,,,
146,2019-10-02 15:00,21.2,3.6,2.1,70,99,24.9,21,1000.3,1007.4,0,.46,,,10,7,StNs,7,864,,1901,23.2,,,,
146,2019-10-02 16:00,20.9,1.4,1.7,20,99,24.4,20.7,999.3,1006.4,0,.15,,,10,7,StNs,7,1212,,1901,22.5,,,,
146,2019-10-02 17:00,20.8,.8,1.4,20,99,24.3,20.6,998.1,1005.2,0,.12,,,10,7,StNs,8,1252,,01,22.3,,,,
146,2019-10-02 18:00,21.1,4.1,1.3,50,99,24.7,20.9,996.8,1003.8,0,.02,,,10,5,StNs,8,1979,,01,21.9,,,,
146,2019-10-02 19:00,21.3,.1,1.8,70,99,25,21.1,995.8,1002.8,0,0,,,10,5,StNs,7,1989,,01,21.8,,,,
146,2019-10-02 20:00,21.2,.9,1.6,50,99,24.9,21,994.5,1001.5,,,,,10,7,StNs,8,2000,,01,21.7,,,,
146,2019-10-02 21:00,21,2,1.3,50,99,24.6,20.8,993.4,1000.4,,,,,10,7,StNs,8,1114,,01,21.6,,,,
146,2019-10-02 22:00,20.9,3.6,1.7,20,99,24.4,20.7,992.1,999.1,,,,,10,7,StNs,8,593,,1901,21.6,,,,
146,2019-10-02 23:00,21.2,2.2,1.9,360,99,24.9,21,991,998,,,,,10,7,StNs,8,1590,,1901,21.5,,,,
146,2019-10-03 00:00,20.9,2,2.6,360,99,24.4,20.7,990.2,997.2,,,,,10,7,StNs,8,1998,,1901,21.4,,,,
146,2019-10-03 01:00,21.2,,3.7,340,99,24.9,21,989.6,996.6,,,,,8,8,,15,2000,,,21.3,,,,
146,2019-10-03 02:00,20.7,,3.6,340,99,24.1,20.5,989.8,996.8,,,,,8,3,,16,2000,,,21.2,,,,
146,2019-10-03 03:00,20.1,.3,2.7,320,99,23.2,19.9,990.7,997.7,,,,,10,7,StNs,8,409,,1901,21.2,,,,
146,2019-10-03 04:00,19.6,2.1,3,320,99,22.5,19.4,992,999,,,,,10,7,StNs,8,219,,1901,20.9,,,,
146,2019-10-03 05:00,19.6,1.9,3.1,320,99,22.5,19.4,993.6,1000.6,,,,,10,7,StNs,8,360,,1901,20.7,,,,
146,2019-10-03 06:00,19.7,.6,2.8,290,99,22.7,19.5,995,1002,,,,,10,5,ScAs,10,1874,,1901,20.6,,,,
146,2019-10-03 07:00,20,,2.4,290,99,23.1,19.8,996.6,1003.7,0,.02,,,9,9,Sc,10,2000,,,20.7,,,,
146,2019-10-03 08:00,20.4,,2.5,270,99,23.7,20.2,997.3,1004.4,0,.17,,,8,8,Sc,10,2000,,,21.1,,,,
146,2019-10-03 09:00,21.7,,2.3,250,99,25.6,21.5,998.3,1005.3,0,.66,,,8,8,Sc,10,2000,,,22.6,,,,
146,2019-10-03 10:00,22.7,,2,250,99,27.2,22.5,999.2,1006.2,0,.86,,,8,8,Sc,10,1842,,,23.8,,,,
146,2019-10-03 11:00,23.4,,2.2,270,97,27.7,22.8,999.3,1006.3,0,1.06,,,8,8,Sc,10,1990,,,25.1,,,,
146,2019-10-03 12:00,24.9,,2.7,250,92,28.9,23.5,999.3,1006.3,.3,1.68,,,6,6,Sc,10,2000,,,27,,,,
146,2019-10-03 13:00,25.6,,2.9,250,87,28.4,23.2,999.2,1006.2,.3,1.68,,,8,8,Sc,10,2000,,,28.3,,,,
146,2019-10-03 14:00,26.5,,2.6,270,86,29.7,23.9,999,1005.9,.8,2.23,,,8,6,ScAc,10,2000,,,29.4,,,,
146,2019-10-03 15:00,25.7,,3.5,270,85,27.9,22.9,999.4,1006.4,.6,1.78,,,7,5,ScAc,10,2000,,,28.4,,,,
146,2019-10-03 16:00,26.2,,2.8,270,85,28.8,23.4,999.8,1006.7,.7,1.24,,,6,6,Sc,10,2000,,,27.7,,,,
146,2019-10-03 17:00,24.8,,3.4,250,93,28.9,23.5,1000.6,1007.5,1,1.39,,,6,6,Sc,10,1951,,,27.1,,,,
146,2019-10-03 18:00,22.7,,1.5,230,99,27.2,22.5,1001.5,1008.5,.5,.29,,,3,3,Sc,10,1231,,,24.4,,,,
146,2019-10-03 19:00,21.7,,2.9,230,99,25.6,21.5,1002.2,1009.3,0,.01,,,3,2,,,1066,,,22.8,,,,
146,2019-10-03 20:00,21.1,,1.8,250,99,24.7,20.9,1003,1010.1,,,,,6,0,,,1037,,,22.1,,,,
146,2019-10-03 21:00,20.9,,1.1,230,99,24.4,20.7,1003.6,1010.7,,,,,0,0,,,1000,,,21.5,,,,
146,2019-10-03 22:00,21.1,,.5,180,99,24.7,20.9,1004.1,1011.2,,,,,7,0,,,1147,,,21.1,,,,
146,2019-10-03 23:00,20.3,,.9,140,99,23.5,20.1,1004.3,1011.4,,,,,7,2,,5,104,,,20.8,,,,
146,2019-10-04 00:00,20,,.8,110,99,23.1,19.8,1004.6,1011.7,,,,,3,3,Sc,12,700,,19,20.5,,,,
146,2019-10-04 01:00,20.3,,.1,0,99,23.5,20.1,1005,1012.1,,,,,9,9,,2,316,,19,21.1,,,,
146,2019-10-04 02:00,20.1,,.7,160,99,23.2,19.9,1005,1012.1,,,,,9,9,,3,936,,19,21.3,,,,
146,2019-10-04 03:00,20.1,,0,0,99,23.2,19.9,1005,1012.1,,,,,9,9,Sc,10,1119,,,21.3,,,,
146,2019-10-04 04:00,20.1,,.4,0,99,23.2,19.9,1004.9,1012,,,,,9,9,Sc,10,678,,19,21.4,,,,
146,2019-10-04 05:00,20.2,,0,0,99,23.4,20,1005.1,1012.2,,,,,9,9,Sc,10,634,,19,21.4,,,,
146,2019-10-04 06:00,20.2,,1.3,90,99,23.4,20,1005.2,1012.3,,,,,9,9,Sc,10,1189,,19,21.2,,,,
146,2019-10-04 07:00,19.9,,1.3,110,99,22.9,19.7,1005.3,1012.5,0,.03,,,2,2,Sc,10,1017,,,20.6,,,,
146,2019-10-04 08:00,20.5,,1.7,230,99,23.8,20.3,1006,1013.1,.8,.49,,,5,5,Sc,10,1223,,,21.5,,,,
146,2019-10-04 09:00,22,,1,200,99,26.1,21.8,1006.1,1013.2,.8,1.04,,,3,3,Sc,10,1759,,,23.4,,,,
146,2019-10-04 10:00,23.6,,.8,230,89,25.8,21.6,1006.5,1013.5,1,1.92,,,3,3,Sc,10,2000,,,25.5,,,,
146,2019-10-04 11:00,25,,1.4,340,87,27.4,22.6,1006.6,1013.6,1,2.45,,,4,3,ScCi,10,1804,,,29.9,,,,
146,2019-10-04 12:00,24.7,,1.6,320,83,25.8,21.6,1006.4,1013.4,.9,2.05,,,5,5,Sc,10,1684,,,30.1,,,,
146,2019-10-04 13:00,26.5,,1.8,270,78,26.9,22.3,1005.6,1012.6,.7,2.19,,,6,6,Sc,10,1990,,,31.6,,,,
146,2019-10-04 14:00,26.5,,2.4,290,77,26.6,22.1,1005.3,1012.3,1,2.43,,,6,6,Sc,10,2000,,,31.2,,,,
146,2019-10-04 15:00,27.5,,1.1,270,72,26.3,21.9,1005,1011.9,1,2.36,,,5,5,Sc,10,2000,,,31.7,,,,
146,2019-10-04 16:00,26.4,,2.3,270,77,26.4,22,1005,1012,1,1.68,,,5,5,Sc,10,2000,,,30.1,,,,
146,2019-10-04 17:00,25.4,,2.7,270,87,28.1,23,1005.1,1012.1,.8,.81,,,4,4,Sc,10,1791,,,27.1,,,,
146,2019-10-04 18:00,23.2,,3.2,250,89,25.2,21.2,1005.6,1012.6,.4,.26,,,5,2,ScCi,10,1553,,,24.7,,,,
146,2019-10-04 19:00,21.7,,2.6,250,99,25.6,21.5,1006.2,1013.3,0,0,,,9,3,,24,1100,,,23.4,,,,
146,2019-10-04 20:00,21.1,,1.6,270,99,24.7,20.9,1006.9,1014,,,,,7,6,,3,284,,19,22.8,,,,
146,2019-10-04 21:00,20.9,,.8,230,99,24.4,20.7,1006.9,1014,,,,,5,5,Sc,10,253,,19,22.5,,,,
146,2019-10-04 22:00,20.9,,1.9,270,99,24.4,20.7,1007.3,1014.4,,,,,8,8,,5,265,,19,22.5,,,,
146,2019-10-04 23:00,20.8,,2,250,99,24.3,20.6,1007.6,1014.7,,,,,8,8,,3,245,,19,22.3,,,,
146,2019-10-05 00:00,20.4,,1.4,250,99,23.7,20.2,1007.5,1014.7,,,,,8,8,Sc,10,247,,19,22,,,,
146,2019-10-05 01:00,20.2,,2,270,99,23.4,20,1007.8,1015,,,,,7,7,,5,262,,19,21.6,,,,
146,2019-10-05 02:00,19.9,,2,250,99,22.9,19.7,1007.8,1015,,,,,7,7,,8,299,,19,21.4,,,,
