지점,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),증기압(hPa),이슬점온도(°C),현지기압(hPa),해면기압(hPa),일조(hr),일사(MJ/m2),적설(cm),3시간신적설(cm),전운량(10분위),중하층운량(10분위),운형(운형약어),최저운고(100m ),시정(10m),지면상태(지면상태코드),현상번호(국내식),지면온도(°C),5cm 지중온도(°C),10cm 지중온도(°C),20cm 지중온도(°C),30cm 지중온도(°C)
165,2021-03-13 19:00,9.1,,4,340,73,8.4,4.5,1015.4,1020.9,0,0.06,,,0,0,,,,,,,,,,
165,2021-03-13 20:00,8.1,,3.7,360,80,8.6,4.8,1015.7,1021.2,,,,,0,0,,,,,,,,,,
165,2021-03-13 21:00,7.4,,2.8,340,83,8.5,4.6,1015.9,1021.4,,,,,0,0,,,,,,,,,,
165,2021-03-13 22:00,7,,3,320,85,8.5,4.6,1016.1,1021.6,,,,,0,0,,,,,,,,,,
165,2021-03-13 23:00,6.5,,2.2,340,88,8.5,4.6,1015.8,1021.3,,,,,0,0,,,,,,,,,,
165,2021-03-14 0:00,6.2,,1.5,50,92,8.7,4.9,1015.5,1021,,,,,0,0,,,,,,,,,,
165,2021-03-14 1:00,5.8,,1.5,20,95,8.7,5,1015.5,1021,,,,,0,0,,,,,,,,,,
165,2021-03-14 2:00,5.5,,1.8,20,97,8.7,5,1015.5,1021.1,,,,,0,0,,,,,,,,,,
165,2021-03-14 3:00,5.4,,1.4,320,99,8.8,5.2,1015.4,1021,,,,,2,2,Sc,,,,,,,,,
165,2021-03-14 4:00,5.2,,2,20,100,8.8,5.1,1015.1,1020.7,,,,,10,10,,,,,,,,,,
165,2021-03-14 5:00,5.3,,1.9,20,100,8.8,5.2,1015.3,1020.9,,,,,10,10,,,,,,,,,,
165,2021-03-14 6:00,5.4,,1.6,340,100,8.9,5.3,1015.9,1021.5,,,,,10,10,,,,,,,,,,
165,2021-03-14 7:00,5.6,,1,290,100,9,5.5,1016.2,1021.8,0,0,,,5,5,Sc,,,,,,,,,
165,2021-03-14 8:00,5.6,,2.1,340,100,9,5.5,1017,1022.6,0,0.14,,,7,7,Sc,,,,,,,,,
165,2021-03-14 9:00,5.8,,2.6,340,100,9.2,5.7,1017.8,1023.4,0,0.4,,,8,8,Sc,,,,,,,,,
165,2021-03-14 10:00,6.5,,2.2,360,96,9.3,5.9,1017.9,1023.4,0.2,0.98,,,8,8,Sc,,,,,,,,,
165,2021-03-14 11:00,7.8,,2.1,360,85,9,5.4,1017.9,1023.4,1,2.16,,,4,4,Sc,,,,,,,,,
165,2021-03-14 12:00,9.3,,3.4,360,69,8,3.8,1017.1,1022.6,1,2.62,,,0,0,,,,,,,,,,
165,2021-03-14 13:00,11.3,,3.2,360,70,9.3,6,1016.8,1022.2,1,2.83,,,0,0,,,,,,,,,,
165,2021-03-14 14:00,12.3,,2.6,290,70,9.9,6.9,1015.9,1021.3,1,2.71,,,0,0,,,,,,,,,,
165,2021-03-14 15:00,12.8,,3.9,340,66,9.7,6.5,1015,1020.4,1,2.43,,,0,0,,,,,,,,,,
165,2021-03-14 16:00,12.7,,4,340,62,9,5.5,1014.7,1020.1,1,1.93,,,0,0,,,,,,,,,,
165,2021-03-14 17:00,12.5,,3.3,340,61,8.8,5.1,1014.5,1019.9,1,1.24,,,0,0,,,,,,,,,,
165,2021-03-14 18:00,11,,3.2,290,72,9.4,6.1,1014.8,1020.2,0.8,0.51,,,0,0,,,,,,,,,,
165,2021-03-14 19:00,10,,2.6,20,72,8.8,5.1,1014.5,1020,0,0.07,,,5,1,,,,,,,,,,
165,2021-03-14 20:00,9.2,,2.3,20,80,9.3,5.9,1014.5,1020,,,,,6,0,,,,,,,,,,
165,2021-03-14 21:00,8.3,,1.7,290,87,9.5,6.2,1014.9,1020.4,,,,,0,0,,,,,,,,,,
165,2021-03-14 22:00,7.5,,1.7,340,91,9.4,6.1,1015,1020.5,,,,,0,0,,,,,,,,,,
165,2021-03-14 23:00,6.9,,1,320,94,9.3,5.9,1014.9,1020.4,,,,,5,1,,,,,,,,,,
165,2021-03-15 0:00,6.9,,0.9,20,90,8.9,5.3,1014.6,1020.1,,,,,0,0,,,,,,,,,,
165,2021-03-15 1:00,6.7,,0.3,0,90,8.8,5.1,1014.4,1019.9,,,,,2,0,,,,,,,,,,
165,2021-03-15 2:00,6.3,,1.5,20,97,9.2,5.8,1014.4,1019.9,,,,,4,0,,,,,,,,,,
165,2021-03-15 3:00,6.3,,1.5,160,92,8.7,5,1013.5,1019,,,,,5,0,Ci,,,,,,,,,
165,2021-03-15 4:00,5.9,,1.5,140,93,8.6,4.8,1013.1,1018.6,,,,,5,0,Ci,,,,,,,,,
165,2021-03-15 5:00,5.5,,1.1,180,95,8.5,4.7,1013.4,1018.9,,,,,7,0,Ci,,,,,,,,,
165,2021-03-15 6:00,4.9,,1.4,160,98,8.5,4.6,1013.8,1019.4,,,,,10,10,,,,,,,,,,
165,2021-03-15 7:00,4.9,,2.3,140,98,8.5,4.6,1013.3,1018.9,0,0.01,,,9,1,ScCi,,,,,,,,,
165,2021-03-15 8:00,5.9,,1.7,160,93,8.6,4.8,1014,1019.5,0.4,0.23,,,0,0,,,,,,,,,,
165,2021-03-15 9:00,8.3,,2,160,81,8.8,5.2,1014.5,1020,1,0.93,,,4,0,Ci,,,,,,,,,
165,2021-03-15 10:00,9.5,,3.1,140,71,8.4,4.4,1014.7,1020.1,0.7,1.19,,,8,0,Ci,,,,,,,,,
165,2021-03-15 11:00,12,,3.8,140,61,8.5,4.6,1013.6,1019,0.6,1.68,,,7,0,Ci,,,,,,,,,
165,2021-03-15 12:00,14.4,,4.9,180,56,9.2,5.7,1013.1,1018.4,1,2.57,,,6,0,Ci,,,,,,,,,
165,2021-03-15 13:00,16.1,,5.4,200,55,10,7,1011.8,1017.1,1,2.81,,,7,0,Ci,,,,,,,,,
165,2021-03-15 14:00,16.5,,6,200,51,9.5,6.3,1010.5,1015.8,1,2.88,,,6,0,Ci,,,,,,,,,
165,2021-03-15 15:00,16.3,,5.7,180,56,10.3,7.4,1009.7,1015,0.9,2,,,6,0,Ci,,,,,,,,,
165,2021-03-15 16:00,17.1,,4.5,200,47,9.1,5.6,1009.6,1014.9,0.9,1.9,,,7,5,ScCi,,,,,,,,,
165,2021-03-15 17:00,16.4,,6.1,180,55,10.2,7.3,1009.4,1014.7,0.4,0.88,,,8,4,ScCi,,,,,,,,,
165,2021-03-15 18:00,15.4,,5.1,180,63,10.9,8.3,1009.9,1015.2,0.3,0.34,,,8,8,Sc,,,,,,,,,
165,2021-03-15 19:00,15.2,,3.7,180,64,11,8.4,1010.1,1015.4,0,0.03,,,10,9,,,,,,,,,,
165,2021-03-15 20:00,14.9,,2.6,180,67,11.3,8.8,1009.9,1015.2,,,,,10,3,,,,,,,,,,
165,2021-03-15 21:00,14.7,0,4.5,140,69,11.5,9,1009.4,1014.7,,,,,10,7,StNs,,,,,,,,,
165,2021-03-15 22:00,14.3,,3.7,180,78,12.7,10.5,1009.1,1014.4,,,,,10,9,StNs,,,,,,,,,
165,2021-03-15 23:00,14.1,,5,180,83,13.3,11.2,1008.7,1014,,,,,10,8,StNs,,,,,,,,,
165,2021-03-16 0:00,13.6,1.9,0.8,230,94,14.6,12.6,1008.6,1013.9,,,,,10,9,,,,,,,,,,
165,2021-03-16 1:00,12.7,,0.8,340,98,14.3,12.3,1008.7,1014.1,,,,,10,9,StNs,,,,,,,,,
165,2021-03-16 2:00,12.6,,1.2,20,99,14.4,12.4,1008.5,1013.9,,,,,10,9,StNs,,,,,,,,,
165,2021-03-16 3:00,12.2,2.8,1.7,360,100,14.1,12.1,1007.9,1013.3,,,,,10,9,ScAs,,,,,,,,,
165,2021-03-16 4:00,11.8,,5.3,340,100,13.7,11.7,1007.9,1013.3,,,,,10,10,,,,,,,,,,
165,2021-03-16 5:00,11.2,,5.7,360,100,13.2,11.1,1008,1013.4,,,,,10,9,ScAs,,,,,,,,,
165,2021-03-16 6:00,9.8,,5.7,360,100,12,9.7,1008.5,1013.9,,,,,10,8,ScAs,,,,,,,,,
165,2021-03-16 7:00,9.8,,4.6,360,99,11.9,9.6,1009.3,1014.7,0,0,,,10,9,ScAs,,,,,,,,,
165,2021-03-16 8:00,9.2,,8,360,97,11.2,8.7,1010.1,1015.5,0,0.13,,,10,7,ScAs,,,,,,,,,
165,2021-03-16 9:00,8,,8,360,98,10.4,7.6,1011.2,1016.7,0,0.19,,,10,8,ScAs,,,,,,,,,
165,2021-03-16 10:00,9.5,,7.4,360,69,8.1,4,1011.6,1017,0.7,1.29,,,5,0,Ci,,,,,,,,,
165,2021-03-16 11:00,9.7,,8.4,360,57,6.8,1.5,1011.7,1017.1,1,2.12,,,5,0,Ci,,,,,,,,,
165,2021-03-16 12:00,9.7,,8.2,360,58,7,1.8,1011.6,1017,1,2.8,,,5,0,Ci,,,,,,,,,
165,2021-03-16 13:00,10,,7.5,360,54,6.6,1.1,1011.4,1016.8,1,3.06,,,4,0,Ci,,,,,,,,,
165,2021-03-16 14:00,9.9,,7,360,50,6.1,0,1010.6,1016,1,3.08,,,3,0,Ci,,,,,,,,,
165,2021-03-16 15:00,9.2,,7.3,360,52,6.1,-0.1,1010.6,1016,1,2.76,,,4,0,Ci,,,,,,,,,
165,2021-03-16 16:00,8.3,,10.2,340,52,5.7,-0.9,1011,1016.5,1,2.11,,,5,0,Ci,,,,,,,,,
165,2021-03-16 17:00,7.6,,8.8,340,55,5.8,-0.8,1011.5,1017,1,1.41,,,2,0,Ci,,,,,,,,,
165,2021-03-16 18:00,6.6,,8,360,62,6.1,-0.1,1011.7,1017.2,1,0.7,,,0,0,,,,,,,,,,
165,2021-03-16 19:00,6,,7.3,360,64,6,-0.3,1011.7,1017.2,0.3,0.09,,,0,0,,,,,,,,,,
165,2021-03-16 20:00,5.7,,7.3,360,67,6.1,0,1012,1017.5,,,,,0,0,,,,,,,,,,
165,2021-03-16 21:00,5.2,,5.4,20,75,6.6,1.1,1012.6,1018.1,,,,,0,0,,,,,,,,,,
165,2021-03-16 22:00,4.9,,3.2,360,79,6.8,1.5,1013.1,1018.7,,,,,0,0,,,,,,,,,,
165,2021-03-16 23:00,4.6,,4.7,360,76,6.4,0.7,1013.2,1018.7,,,,,0,0,,,,,,,,,,
165,2021-03-17 0:00,4.7,,4.5,360,79,6.7,1.3,1013.2,1018.7,,,,,0,0,,,,,,,,,,
165,2021-03-17 1:00,4.6,,4.4,360,82,6.9,1.7,1013.1,1018.6,,,,,0,0,,,,,,,,,,
165,2021-03-17 2:00,4.1,,3.6,20,84,6.9,1.6,1013,1018.6,,,,,1,0,,,,,,,,,,
165,2021-03-17 3:00,3.7,,3,50,85,6.8,1.4,1013.1,1018.7,,,,,0,0,,,,,,,,,,
165,2021-03-17 4:00,3.7,,4.3,360,86,6.8,1.5,1012.9,1018.5,,,,,0,0,,,,,,,,,,
165,2021-03-17 5:00,3.2,,4,20,86,6.6,1,1013.3,1018.9,,,,,0,0,,,,,,,,,,
165,2021-03-17 6:00,3.2,,3.8,50,86,6.6,1,1013.4,1019,,,,,3,0,Ci,,,,,,,,,
165,2021-03-17 7:00,3.3,,3.8,20,84,6.5,0.8,1013.9,1019.5,0,0.01,,,0,0,,,,,,,,,,
165,2021-03-17 8:00,4.1,,4.5,20,76,6.2,0.2,1013.9,1019.5,0.7,0.37,,,0,0,,,,,,,,,,
165,2021-03-17 9:00,5.5,,5.2,20,68,6.1,0,1014.1,1019.6,1,1.19,,,0,0,,,,,,,,,,
165,2021-03-17 10:00,6.6,,3.3,340,61,6,-0.3,1014.5,1020,1,1.97,,,0,0,,,,,,,,,,
165,2021-03-17 11:00,8.5,,1.3,340,54,6,-0.2,1014,1019.5,1,2.57,,,2,0,Ci,,,,,,,,,
165,2021-03-17 12:00,10.5,,2,290,47,6,-0.3,1013.7,1019.1,1,2.93,,,5,0,Ci,,,,,,,,,
165,2021-03-17 13:00,11.9,,3.1,290,54,7.5,2.8,1013.4,1018.8,1,2.71,,,7,0,Ci,,,,,,,,,
165,2021-03-17 14:00,12.5,,3.9,360,46,6.6,1.1,1012.7,1018.1,1,2.6,,,8,0,Ci,,,,,,,,,
165,2021-03-17 15:00,11.6,,4.6,360,56,7.6,3.1,1012.9,1018.3,1,2.33,,,7,0,Ci,,,,,,,,,
165,2021-03-17 16:00,10.4,,5.6,360,60,7.5,2.9,1013.1,1018.5,1,2.05,,,6,0,Ci,,,,,,,,,
165,2021-03-17 17:00,9.2,,4.6,360,59,6.8,1.5,1013.4,1018.8,0.3,0.81,,,8,0,Ci,,,,,,,,,
165,2021-03-17 18:00,9.1,,3.9,360,61,7,1.9,1013.9,1019.4,0.7,0.53,,,7,0,Ci,,,,,,,,,
165,2021-03-17 19:00,7.9,,4.4,360,65,6.9,1.7,1014,1019.5,0,0.11,,,10,0,,,,,,,,,,
165,2021-03-17 20:00,7.2,,3.3,360,69,7,1.8,1014.7,1020.2,,,,,0,0,,,,,,,,,,
165,2021-03-17 21:00,6.6,,2.3,360,73,7.1,2,1015.4,1020.9,,,,,0,0,,,,,,,,,,
165,2021-03-17 22:00,6,,1.7,340,80,7.5,2.8,1015.6,1021.1,,,,,0,0,,,,,,,,,,
165,2021-03-17 23:00,5.4,,1.7,20,88,7.8,3.5,1015.6,1021.2,,,,,0,0,,,,,,,,,,
165,2021-03-18 0:00,5.3,,1.4,20,83,7.4,2.6,1015.5,1021.1,,,,,0,0,,,,,,,,,,
165,2021-03-18 1:00,5.1,,2,20,86,7.5,2.9,1015.6,1021.2,,,,,6,0,,,,,,,,,,
165,2021-03-18 2:00,5.1,,2.3,20,91,8,3.7,1015.5,1021.1,,,,,7,0,,,,,,,,,,
165,2021-03-18 3:00,5,,1.8,50,82,7.1,2.1,1014.9,1020.5,,,,,0,0,,,,,,,,,,
165,2021-03-18 4:00,4.8,,0.8,200,83,7.1,2.1,1014.7,1020.3,,,,,0,0,,,,,,,,,,
165,2021-03-18 5:00,4.4,,0.9,70,79,6.6,1,1014.9,1020.5,,,,,0,0,,,,,,,,,,
165,2021-03-18 6:00,5,,2.2,110,79,6.9,1.6,1014.9,1020.5,,,,,2,0,Ci,,,,,,,,,
165,2021-03-18 7:00,5.3,,1.5,110,76,6.8,1.4,1014.9,1020.5,0,0.01,,,0,0,,,,,,,,,,
165,2021-03-18 8:00,6.4,,1,140,73,7,1.9,1014.9,1020.4,0.7,0.37,,,0,0,,,,,,,,,,
165,2021-03-18 9:00,9,,1.3,110,67,7.6,3.1,1015.4,1020.9,1,1.11,,,0,0,,,,,,,,,,
165,2021-03-18 10:00,10.5,,1.6,290,67,8.5,4.6,1015.5,1021,1,1.85,,,0,0,,,,,,,,,,
165,2021-03-18 11:00,12.6,,1.9,340,58,8.4,4.5,1014.8,1020.2,1,2.44,,,0,0,,,,,,,,,,
165,2021-03-18 12:00,14.4,,2.9,320,56,9.2,5.7,1014.3,1019.6,1,2.88,,,3,0,Ci,,,,,,,,,
165,2021-03-18 13:00,15.4,,2.9,250,56,9.7,6.6,1013.3,1018.6,1,3.03,,,0,0,,,,,,,,,,
165,2021-03-18 14:00,16.3,,3.2,250,48,8.8,5.2,1012.3,1017.6,1,2.93,,,0,0,,,,,,,,,,
165,2021-03-18 15:00,16.2,,3.4,270,50,9.2,5.7,1012.2,1017.5,1,2.61,,,2,2,Sc,,,,,,,,,
165,2021-03-18 16:00,15.3,,4.3,290,58,10,7,1012.7,1018,1,2.08,,,1,1,Sc,,,,,,,,,
165,2021-03-18 17:00,13.5,,4.9,320,58,8.9,5.3,1013.2,1018.6,1,1.39,,,3,0,Ci,,,,,,,,,
165,2021-03-18 18:00,12.1,,4.5,340,65,9.2,5.7,1013.7,1019.1,0.8,0.6,,,7,7,Ac,,,,,,,,,
165,2021-03-18 19:00,10.3,,4.9,360,74,9.2,5.8,1014.2,1019.6,0.2,0.1,,,5,5,,,,,,,,,,
165,2021-03-18 20:00,9.3,,3.5,360,76,8.8,5.2,1014.6,1020.1,,,,,2,0,,,,,,,,,,
165,2021-03-18 21:00,8.8,,2.9,340,78,8.8,5.1,1014.9,1020.4,,,,,8,0,Ci,,,,,,,,,
165,2021-03-18 22:00,8.5,,1.8,360,71,7.8,3.5,1014.9,1020.4,,,,,8,8,,,,,,,,,,
165,2021-03-18 23:00,8.2,,0.8,140,74,8,3.8,1014.7,1020.2,,,,,9,9,,,,,,,,,,
165,2021-03-19 0:00,8.2,,0.8,20,69,7.5,2.8,1014.3,1019.8,,,,,7,7,,,,,,,,,,
165,2021-03-19 1:00,7.9,,0.3,0,77,8.2,4.1,1014,1019.5,,,,,6,6,,,,,,,,,,
165,2021-03-19 2:00,8.1,,0.9,90,75,8.1,3.9,1014,1019.5,,,,,9,6,,,,,,,,,,
165,2021-03-19 3:00,8.4,,0.5,110,81,8.9,5.3,1013.7,1019.2,,,,,9,6,AcCi,,,,,,,,,
165,2021-03-19 4:00,8.8,,0.2,0,80,9,5.5,1013.8,1019.3,,,,,10,10,As,,,,,,,,,
165,2021-03-19 5:00,8.6,,0.4,0,87,9.7,6.5,1014.2,1019.7,,,,,10,10,As,,,,,,,,,
165,2021-03-19 6:00,8.8,,1,140,82,9.2,5.8,1014.4,1019.9,,,,,7,7,Ac,,,,,,,,,
165,2021-03-19 7:00,8.8,,1.6,50,82,9.2,5.8,1014.3,1019.8,0,0.01,,,8,8,Ac,,,,,,,,,
165,2021-03-19 8:00,9.2,,0.4,0,79,9.2,5.7,1015,1020.5,0,0.26,,,8,8,Ac,,,,,,,,,
165,2021-03-19 9:00,11.1,,1.6,160,72,9.5,6.2,1015.5,1020.9,0.6,0.8,,,7,1,ScAc,,,,,,,,,
165,2021-03-19 10:00,13,,1.5,70,66,9.8,6.7,1015.1,1020.5,1,1.71,,,4,4,Sc,,,,,,,,,
165,2021-03-19 11:00,14.8,,2.2,90,62,10.4,7.5,1013.9,1019.2,1,2.3,,,3,1,ScCi,,,,,,,,,
165,2021-03-19 12:00,16.3,,1.9,160,56,10.3,7.4,1013.5,1018.8,1,2.68,,,5,0,Ci,,,,,,,,,
165,2021-03-19 13:00,16.8,,3.1,250,56,10.6,7.9,1012.7,1018,1,2.83,,,7,0,Ci,,,,,,,,,
165,2021-03-19 14:00,16.4,,2.9,290,56,10.4,7.5,1011.7,1017,1,2.37,,,8,0,Ci,,,,,,,,,
165,2021-03-19 15:00,16,,3,250,58,10.5,7.7,1011.5,1016.8,1,1.84,,,7,0,Ci,,,,,,,,,
165,2021-03-19 16:00,15.5,,2.6,290,58,10.2,7.2,1011.2,1016.5,0.5,1.24,,,8,6,AcCi,,,,,,,,,
165,2021-03-19 17:00,14.9,,2.7,360,67,11.3,8.8,1010.7,1016,1,1.08,,,8,0,Ci,,,,,,,,,
165,2021-03-19 18:00,13.2,,3,360,72,10.9,8.2,1011.2,1016.6,0.1,0.45,,,8,0,Ci,,,,,,,,,
165,2021-03-19 19:00,12.2,,2.8,360,74,10.4,7.6,1011.5,1016.9,0,0.07,,,10,2,,,,,,,,,,
165,2021-03-19 20:00,11.2,,3.5,360,79,10.4,7.6,1011.7,1017.1,,,,,10,1,,,,,,,,,,
165,2021-03-19 21:00,11,,2.5,20,70,9.2,5.7,1012.1,1017.5,,,,,10,10,As,,,,,,,,,
165,2021-03-19 22:00,10.8,,1.6,360,62,8,3.7,1012.4,1017.8,,,,,9,9,,,,,,,,,,
165,2021-03-19 23:00,10.6,,0.2,0,57,7.3,2.4,1012.2,1017.6,,,,,10,4,,,,,,,,,,
165,2021-03-20 0:00,10.6,0,0.8,90,67,8.5,4.7,1011.2,1016.6,,,,,10,8,,,,,,,,,,
165,2021-03-20 1:00,11.3,,4.7,140,80,10.6,7.9,1009.5,1014.9,,,,,10,7,StNs,,,,,,,,,
165,2021-03-20 2:00,11,,4.4,140,81,10.6,7.8,1008.6,1014,,,,,10,8,StNs,,,,,,,,,
165,2021-03-20 3:00,10.5,0.1,3.3,110,82,10.4,7.5,1008.5,1013.9,,,,,10,8,StNs,,,,,,,,,
165,2021-03-20 4:00,10.1,,2.7,20,95,11.7,9.3,1008.3,1013.7,,,,,10,7,StNs,,,,,,,,,
165,2021-03-20 5:00,9.5,,1.9,20,97,11.5,9,1008.2,1013.6,,,,,10,6,StNs,,,,,,,,,
165,2021-03-20 6:00,9.4,11.1,2.7,20,98,11.5,9,1008.6,1014,,,,,10,9,StNs,,,,,,,,,
165,2021-03-20 7:00,8.8,,2.9,20,99,11.2,8.6,1008.4,1013.8,0,0,,,10,5,StNs,,,,,,,,,
165,2021-03-20 8:00,8.8,,3.5,20,99,11.2,8.6,1008.3,1013.7,0,0.03,,,10,5,StNs,,,,,,,,,
165,2021-03-20 9:00,9.1,2.6,1.9,50,99,11.4,8.9,1007.7,1013.1,0,0.12,,,10,4,StNs,,,,,,,,,
165,2021-03-20 10:00,9.5,,3.3,360,99,11.7,9.3,1008,1013.4,0,0.16,,,10,7,StNs,,,,,,,,,
165,2021-03-20 11:00,9.5,,5.3,20,99,11.7,9.3,1007.5,1012.9,0,0.24,,,10,9,StNs,,,,,,,,,
165,2021-03-20 12:00,9.7,1.1,4.1,360,99,11.9,9.5,1007.1,1012.5,0,0.33,,,10,9,StNs,,,,,,,,,
165,2021-03-20 13:00,9.7,,5.1,360,99,11.9,9.5,1006.8,1012.2,0,0.23,,,10,9,StNs,,,,,,,,,
165,2021-03-20 14:00,9.1,,4.4,360,99,11.4,8.9,1006,1011.4,0,0.33,,,10,9,ScAs,,,,,,,,,
165,2021-03-20 15:00,9.1,0.6,5.6,360,99,11.4,8.9,1005.7,1011.1,0,0.25,,,10,9,StNs,,,,,,,,,
165,2021-03-20 16:00,8,,9,360,99,10.6,7.8,1005.7,1011.1,0,0.33,,,10,9,ScAs,,,,,,,,,
165,2021-03-20 17:00,8,,6.7,360,94,10,7,1005.8,1011.2,0,0.45,,,10,9,ScAs,,,,,,,,,
165,2021-03-20 18:00,8.1,0,6.8,360,85,9.2,5.7,1006.5,1011.9,0,0.22,,,10,6,ScAs,,,,,,,,,
165,2021-03-20 19:00,8.2,,5.7,360,72,7.8,3.4,1006.8,1012.2,0,0.03,,,10,4,,,,,,,,,,
165,2021-03-20 20:00,7.6,,7.4,360,81,8.4,4.5,1007.6,1013.1,,,,,10,2,,,,,,,,,,
165,2021-03-20 21:00,7.3,,6.4,360,87,8.8,5.2,1008.4,1013.9,,,,,8,8,Sc,,,,,,,,,
165,2021-03-20 22:00,6.8,,7.8,360,87,8.5,4.7,1008.8,1014.3,,,,,10,9,,,,,,,,,,
165,2021-03-20 23:00,6.8,,8.3,360,87,8.5,4.7,1009.1,1014.6,,,,,9,9,,,,,,,,,,
165,2021-03-21 0:00,6.6,,8.5,340,85,8.2,4.2,1009.6,1015.1,,,,,10,8,,,,,,,,,,
165,2021-03-21 1:00,6.4,,7.1,340,84,8,3.8,1009.5,1015,,,,,9,9,,,,,,,,,,
165,2021-03-21 2:00,6,,7.8,360,85,7.9,3.6,1009.5,1015,,,,,10,9,,,,,,,,,,
165,2021-03-21 3:00,5.9,,7.4,360,84,7.7,3.3,1010.1,1015.6,,,,,10,7,ScAs,,,,,,,,,
165,2021-03-21 4:00,6.1,,7.1,360,83,7.8,3.4,1009.5,1015,,,,,10,9,ScAs,,,,,,,,,
165,2021-03-21 5:00,6.1,,8.7,340,81,7.6,3,1009.7,1015.2,,,,,10,9,ScAs,,,,,,,,,
165,2021-03-21 6:00,6.2,,7.6,340,80,7.5,2.9,1009.9,1015.4,,,,,10,8,ScAs,,,,,,,,,
165,2021-03-21 7:00,6.3,,5.8,340,83,7.9,3.6,1010.6,1016.1,0,0,,,8,8,Sc,,,,,,,,,
165,2021-03-21 8:00,6.4,,4.3,340,82,7.8,3.5,1010.2,1015.7,0,0.22,,,8,8,Sc,,,,,,,,,
165,2021-03-21 9:00,7,,6.2,340,78,7.8,3.4,1011.1,1016.6,0.2,0.64,,,8,8,Sc,,,,,,,,,
165,2021-03-21 10:00,8,,6.9,340,72,7.7,3.2,1011.4,1016.9,1,1.43,,,5,5,Sc,,,,,,,,,
165,2021-03-21 11:00,8.6,,6.2,320,75,8.4,4.4,1011.1,1016.6,0.6,1.38,,,9,9,Sc,,,,,,,,,
165,2021-03-21 12:00,9,,11.2,340,66,7.5,2.9,1011.4,1016.8,1,2.25,,,7,7,Sc,,,,,,,,,
165,2021-03-21 13:00,9.1,,10.8,340,62,7.1,2.1,1011.5,1016.9,1,2.93,,,8,8,Sc,,,,,,,,,
165,2021-03-21 14:00,8.6,,11.4,340,58,6.4,0.7,1011.6,1017.1,1,2.29,,,8,8,Sc,,,,,,,,,
165,2021-03-21 15:00,7.8,,10.6,340,58,6.1,0,1011.6,1017.1,0.8,1.73,,,6,6,Sc,,,,,,,,,
165,2021-03-21 16:00,7.5,,11.3,340,54,5.6,-1.2,1012.2,1017.7,0.9,1.9,,,8,8,Sc,,,,,,,,,
165,2021-03-21 17:00,6.4,,12.4,340,53,5.1,-2.5,1012.6,1018.1,0.9,1.27,,,3,3,Sc,,,,,,,,,
165,2021-03-21 18:00,6.1,,10.5,340,56,5.3,-2,1013.3,1018.8,0.6,0.49,,,7,7,Sc,,,,,,,,,
165,2021-03-21 19:00,5.8,,9.5,340,59,5.4,-1.6,1014.1,1019.6,0,0.05,,,9,9,,,,,,,,,,
165,2021-03-21 20:00,5.6,,9.3,340,58,5.3,-2,1014.8,1020.3,,,,,9,9,,,,,,,,,,
165,2021-03-21 21:00,5.6,,9.3,340,58,5.3,-2,1015.6,1021.2,,,,,9,9,Sc,,,,,,,,,
165,2021-03-21 22:00,5.5,,9.3,340,58,5.2,-2.1,1016.5,1022.1,,,,,9,9,,,,,,,,,,
165,2021-03-21 23:00,5.5,,9,340,55,5,-2.8,1017.2,1022.8,,,,,10,9,,,,,,,,,,
165,2021-03-22 0:00,5.4,,7.5,340,55,4.9,-2.9,1017.2,1022.8,,,,,9,9,,,,,,,,,,
165,2021-03-22 1:00,5.4,,8.2,360,57,5.1,-2.4,1017.6,1023.2,,,,,10,10,,,,,,,,,,
165,2021-03-22 2:00,5.3,,7,340,56,5,-2.7,1017.3,1022.9,,,,,9,9,,,,,,,,,,
165,2021-03-22 3:00,5.1,,6.2,340,57,5,-2.7,1016.9,1022.5,,,,,8,8,Sc,,,,,,,,,
165,2021-03-22 4:00,5.1,,7.5,340,54,4.8,-3.4,1017.1,1022.7,,,,,6,6,Sc,,,,,,,,,
165,2021-03-22 5:00,4.6,,4.6,340,57,4.8,-3.2,1017,1022.6,,,,,3,3,Sc,,,,,,,,,
165,2021-03-22 6:00,4.7,,5.2,340,54,4.6,-3.8,1017.5,1023.1,,,,,2,2,Sc,,,,,,,,,
165,2021-03-22 7:00,4.9,,5.7,340,58,5,-2.6,1018.1,1023.7,0,0.01,,,2,2,Sc,,,,,,,,,
165,2021-03-22 8:00,5.7,,4.4,340,55,5,-2.6,1018.3,1023.9,0.9,0.51,,,0,0,,,,,,,,,,
165,2021-03-22 9:00,6.7,,4.8,320,48,4.7,-3.5,1018.5,1024,1,1.32,,,0,0,,,,,,,,,,
165,2021-03-22 10:00,7.6,,5.4,320,44,4.6,-3.8,1018.8,1024.3,1,2.07,,,0,0,,,,,,,,,,
165,2021-03-22 11:00,8.1,,6.1,320,44,4.8,-3.4,1019,1024.5,1,2.68,,,0,0,,,,,,,,,,
165,2021-03-22 12:00,8.7,,7,290,47,5.3,-2,1018.7,1024.2,1,3.08,,,0,0,,,,,,,,,,
165,2021-03-22 13:00,9.5,,7.9,320,43,5.1,-2.4,1018.4,1023.9,1,3.24,,,2,2,Sc,,,,,,,,,
165,2021-03-22 14:00,9.8,,7.7,320,43,5.2,-2.2,1017.7,1023.2,1,3.1,,,0,0,,,,,,,,,,
